Removed Pin From Net: NetName=3V3 Pin=C9-2
Removed Pin From Net: NetName=3V3 Pin=C11-2
Removed Pin From Net: NetName=3V3 Pin=C36-2
Removed Pin From Net: NetName=3V3 Pin=C37-2
Removed Pin From Net: NetName=3V3 Pin=C38-2
Removed Pin From Net: NetName=3V3 Pin=C40-1
Removed Pin From Net: NetName=NetD3_1 Pin=D5-1
Removed Pin From Net: NetName=12V_INH Pin=D5-2
Removed Pin From Net: NetName=GND Pin=D10_MOSFET_BANK1-4
Removed Pin From Net: NetName=GND Pin=D10_MOSFET_BANK2-4
Removed Pin From Net: NetName=GND Pin=D10_MOSFET_BANK3-4
Removed Pin From Net: NetName=GND Pin=D11_MOSFET_BANK1-4
Removed Pin From Net: NetName=GND Pin=D11_MOSFET_BANK2-4
Removed Pin From Net: NetName=GND Pin=D11_MOSFET_BANK3-4
Removed Pin From Net: NetName=GND Pin=D12_MOSFET_BANK1-4
Removed Pin From Net: NetName=GND Pin=D12_MOSFET_BANK2-4
Removed Pin From Net: NetName=GND Pin=D12_MOSFET_BANK3-4
Removed Pin From Net: NetName=GND Pin=D13_MOSFET_BANK1-4
Removed Pin From Net: NetName=GND Pin=D13_MOSFET_BANK2-4
Removed Pin From Net: NetName=GND Pin=D13_MOSFET_BANK3-4
Removed Pin From Net: NetName=NetD3_1 Pin=R6-1
Removed Pin From Net: NetName=NetQ5_5 Pin=R6-2
Removed Pin From Net: NetName=CAN1_RX Pin=R27-1
Removed Pin From Net: NetName=CAN1_TX Pin=R37-1
Removed Pin From Net: NetName=BUZZ Pin=R40-1
Removed Pin From Net: NetName=3V3 Pin=U1-20
Removed Pin From Net: NetName=3V3 Pin=U1-48
Removed Pin From Net: NetName=3V3 Pin=U1-73
Removed Pin From Net: NetName=NetD8_2 Pin=U5-1
Removed Pin From Net: NetName=NetD8_2 Pin=U5-2
Removed Pin From Net: NetName=3V3 Pin=U5-4
Removed Pin From Net: NetName=NetD8_3 Pin=U5-6
Removed Pin From Net: NetName=NetD8_3 Pin=U5-7
Removed Pin From Net: NetName=GND Pin=U5-11
Removed Member From Class: ClassName=PWR_MGMT Member=D5
Removed Member From Class: ClassName=STM32H730_PINOUT Member=U5
Change Component Comment : Designator=R6 Old Comment=ERJ-3EKF1001V New Comment=ERJ3EKF2701V
Change Managed Component Library Link : Designator=R6 Old VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 New VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 Old ItemGUID=15E99ED1-FE4D-4509-A4CB-202B754A1072 New ItemGUID=103AB79C-D75B-44A6-BB95-FC951944A283 Old RevisionGUID=B5BF06F6-159E-4AE9-958F-413F2CF8C3A3 New RevisionGUID=AABF9F0D-F541-4F17-BE2D-18A57F52743A
Change component parameters: Designator = "R6" ("R6"); Footprint = "RESC1608X55X30LL15T15"; UniqueID = "\QTGPWKOY\UNSSUGIZ" ("\QTGPWKOY\UNSSUGIZ")
Added Component: Designator=Q15(FP-SSOP6-P-0_65A-MFG)
Add component (AddParameter): Name = "Continuous Drain Current (ID)"; Value = "300mA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Drain to Source Voltage (Vdss)"; Value = "60V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "FET Type"; Value = "2 N-Channel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Capacitance"; Value = "40pF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Power Dissipation"; Value = "285mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Rds On Max"; Value = "1.5R"; VariantName = "[No Variations]"
Added Component: Designator=Q16(NXP-SOT363_L)
Add component (AddParameter): Name = "Automotive Qualified"; Value = "Y"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Channel Type"; Value = "P"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Code_JEITA"; Value = "SC-88"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Manufacturer URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.nxp.com/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://www.nxp.com/documents/data_sheet/BSS84AKS.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "Package Specification"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "http://www.nxp.com/documents/outline_drawing/sot363_po.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DatasheetVersion"; Value = "Rev. 1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ID [max] (A)"; Value = "-0.16"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "IDM [max] (A)"; Value = "-0.64"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "NXP Semiconductors"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Technology"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "6-Pin Small Outline Transistor Package, Body 2 x 1.25 mm, Pitch 0.65 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "SOT363"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageVersion"; Value = "06-03-16, 03/2006"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packing"; Value = "Tape & Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartNumber"; Value = "BSS84AKS,115"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "VDS [max] (V)"; Value = "-50"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "VGSth [typ] (V)"; Value = "-1.6"; VariantName = "[No Variations]"
Added Component: Designator=R63(RESC1609X55X30LL15T15)
Add component (AddParameter): Name = "Case Code (Imperial)"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Metric)"; Value = "1608"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case\/Package"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Composition"; Value = "ThickFilm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Plating"; Value = "Tin"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Datasheet URL"; Value = "https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Datasheet Version"; Value = "02/2017"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Depth"; Value = "0.8mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.45mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "LeadFree"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "1.6mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Panasonic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer URL"; Value = "http://www.panasonic.com/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "155degC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Power Dissipation"; Value = "100mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Military Standard"; Value = "Not"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-55degC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "SurfaceMount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Technology"; Value = "SurfaceMount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Terminations"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Description"; Value = "2-Pin Surface Mount Device, Body 1.6 x 0.85 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Reference"; Value = "603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "TapeandReel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Rating"; Value = "100mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Radiation Hardening"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "REACH SVHC"; Value = "NoSVHC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistance"; Value = "10KOhm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHSCompliant"; Value = "true"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "100ppm\/degreesC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination"; Value = "SMD/SMT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "75V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating (DC)"; Value = "75V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "0.031inch"; VariantName = "[No Variations]"
Added Component: Designator=R65_MOSFET_BANK1(RESC1608X55X30NL15T15)
Add component (AddParameter): Name = "Manufacturer"; Value = "Panasonic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "ERJ3EKF5100V"; VariantName = "[No Variations]"
Added Component: Designator=R65_MOSFET_BANK2(RESC1608X55X30NL15T15)
Add component (AddParameter): Name = "Manufacturer"; Value = "Panasonic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "ERJ3EKF5100V"; VariantName = "[No Variations]"
Added Component: Designator=R65_MOSFET_BANK3(RESC1608X55X30NL15T15)
Add component (AddParameter): Name = "Manufacturer"; Value = "Panasonic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "ERJ3EKF5100V"; VariantName = "[No Variations]"
Added Component: Designator=R73_MOSFET_BANK1(RESC1608X55X30NL15T15)
Add component (AddParameter): Name = "Manufacturer"; Value = "Panasonic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "ERJ3EKF5100V"; VariantName = "[No Variations]"
Added Component: Designator=R73_MOSFET_BANK2(RESC1608X55X30NL15T15)
Add component (AddParameter): Name = "Manufacturer"; Value = "Panasonic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "ERJ3EKF5100V"; VariantName = "[No Variations]"
Added Component: Designator=R73_MOSFET_BANK3(RESC1608X55X30NL15T15)
Add component (AddParameter): Name = "Manufacturer"; Value = "Panasonic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "ERJ3EKF5100V"; VariantName = "[No Variations]"
Added Component: Designator=R75_MOSFET_BANK1(RESC1608X55X30NL15T15)
Add component (AddParameter): Name = "Manufacturer"; Value = "Panasonic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "ERJ3EKF5100V"; VariantName = "[No Variations]"
Added Component: Designator=R75_MOSFET_BANK2(RESC1608X55X30NL15T15)
Add component (AddParameter): Name = "Manufacturer"; Value = "Panasonic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "ERJ3EKF5100V"; VariantName = "[No Variations]"
Added Component: Designator=R75_MOSFET_BANK3(RESC1608X55X30NL15T15)
Add component (AddParameter): Name = "Manufacturer"; Value = "Panasonic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "ERJ3EKF5100V"; VariantName = "[No Variations]"
Added Component: Designator=R95_MOSFET_BANK1(RESC1608X55X30NL15T15)
Add component (AddParameter): Name = "Manufacturer"; Value = "Panasonic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "ERJ3EKF5100V"; VariantName = "[No Variations]"
Added Component: Designator=R95_MOSFET_BANK2(RESC1608X55X30NL15T15)
Add component (AddParameter): Name = "Manufacturer"; Value = "Panasonic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "ERJ3EKF5100V"; VariantName = "[No Variations]"
Added Component: Designator=R95_MOSFET_BANK3(RESC1608X55X30NL15T15)
Add component (AddParameter): Name = "Manufacturer"; Value = "Panasonic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "ERJ3EKF5100V"; VariantName = "[No Variations]"
Added Component: Designator=R96(RESC1608X55X30LL15T15)
Add component (AddParameter): Name = "Manufacturer"; Value = "Panasonic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "ERJ-3EKF1001V"; VariantName = "[No Variations]"
Added Component: Designator=R102(RESC1608X55X30LL15T15)
Add component (AddParameter): Name = "Manufacturer"; Value = "Panasonic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "ERJ-3EKF1001V"; VariantName = "[No Variations]"
Added Component: Designator=TP5(TP06R)
Add component (AddParameter): Name = "Case/Package"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Technology"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS Compliant"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=TP6(TP06R)
Add component (AddParameter): Name = "Case/Package"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Technology"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS Compliant"; Value = ""; VariantName = "[No Variations]"
Added Pin To Net: NetName=NetC7_1 Pin=C11-2
Added Pin To Net: NetName=NetC7_1 Pin=C40-1
Added Pin To Net: NetName=GND Pin=C42-1
Added Pin To Net: NetName=3V3 Pin=C42-2
Added Pin To Net: NetName=GND Pin=Q15-1
Added Pin To Net: NetName=12V_INH Pin=Q15-2
Added Pin To Net: NetName=NetQ5_5 Pin=Q15-6
Added Pin To Net: NetName=NetD8_2 Pin=Q16-1
Added Pin To Net: NetName=3V3 Pin=Q16-3
Added Pin To Net: NetName=NetD8_3 Pin=Q16-4
Added Pin To Net: NetName=3V3 Pin=Q16-6
Added Pin To Net: NetName=NetQ5_5 Pin=R6-1
Added Pin To Net: NetName=NetD3_1 Pin=R6-2
Added Pin To Net: NetName=3V3 Pin=R27-2
Added Pin To Net: NetName=3V3 Pin=R37-2
Added Pin To Net: NetName=BUZZ_NEG Pin=R40-1
Added Pin To Net: NetName=12V_INH Pin=R63-1
Added Pin To Net: NetName=GND Pin=R63-2
Added Pin To Net: NetName=GND Pin=R65_MOSFET_BANK1-1
Added Pin To Net: NetName=GND Pin=R65_MOSFET_BANK2-1
Added Pin To Net: NetName=GND Pin=R65_MOSFET_BANK3-1
Added Pin To Net: NetName=GND Pin=R73_MOSFET_BANK1-1
Added Pin To Net: NetName=GND Pin=R73_MOSFET_BANK2-1
Added Pin To Net: NetName=GND Pin=R73_MOSFET_BANK3-1
Added Pin To Net: NetName=GND Pin=R75_MOSFET_BANK1-1
Added Pin To Net: NetName=GND Pin=R75_MOSFET_BANK2-1
Added Pin To Net: NetName=GND Pin=R75_MOSFET_BANK3-1
Added Pin To Net: NetName=GND Pin=R95_MOSFET_BANK1-1
Added Pin To Net: NetName=GND Pin=R95_MOSFET_BANK2-1
Added Pin To Net: NetName=GND Pin=R95_MOSFET_BANK3-1
Added Pin To Net: NetName=CAN1_RX Pin=R96-1
Added Pin To Net: NetName=CAN1_TX Pin=R102-1
Added Pin To Net: NetName=NetC7_1 Pin=U1-20
Change Net Name : Old Net Name=NetC7_1 New Net Name=VDDA
Added Pin To Net: NetName=NetC9_2 Pin=C9-2
Added Pin To Net: NetName=NetC9_2 Pin=C38-2
Added Pin To Net: NetName=NetC9_2 Pin=TP6-1
Added Pin To Net: NetName=NetC9_2 Pin=U1-73
Added Net: Name=NetC9_2
Added Pin To Net: NetName=NetC36_2 Pin=C36-2
Added Pin To Net: NetName=NetC36_2 Pin=C37-2
Added Pin To Net: NetName=NetC36_2 Pin=TP5-1
Added Pin To Net: NetName=NetC36_2 Pin=U1-48
Added Net: Name=NetC36_2
Added Pin To Net: NetName=NetD10_MOSFET_BANK1_4 Pin=D10_MOSFET_BANK1-4
Added Pin To Net: NetName=NetD10_MOSFET_BANK1_4 Pin=R65_MOSFET_BANK1-2
Added Net: Name=NetD10_MOSFET_BANK1_4
Added Pin To Net: NetName=NetD10_MOSFET_BANK2_4 Pin=D10_MOSFET_BANK2-4
Added Pin To Net: NetName=NetD10_MOSFET_BANK2_4 Pin=R65_MOSFET_BANK2-2
Added Net: Name=NetD10_MOSFET_BANK2_4
Added Pin To Net: NetName=NetD10_MOSFET_BANK3_4 Pin=D10_MOSFET_BANK3-4
Added Pin To Net: NetName=NetD10_MOSFET_BANK3_4 Pin=R65_MOSFET_BANK3-2
Added Net: Name=NetD10_MOSFET_BANK3_4
Added Pin To Net: NetName=NetD11_MOSFET_BANK1_4 Pin=D11_MOSFET_BANK1-4
Added Pin To Net: NetName=NetD11_MOSFET_BANK1_4 Pin=R73_MOSFET_BANK1-2
Added Net: Name=NetD11_MOSFET_BANK1_4
Added Pin To Net: NetName=NetD11_MOSFET_BANK2_4 Pin=D11_MOSFET_BANK2-4
Added Pin To Net: NetName=NetD11_MOSFET_BANK2_4 Pin=R73_MOSFET_BANK2-2
Added Net: Name=NetD11_MOSFET_BANK2_4
Added Pin To Net: NetName=NetD11_MOSFET_BANK3_4 Pin=D11_MOSFET_BANK3-4
Added Pin To Net: NetName=NetD11_MOSFET_BANK3_4 Pin=R73_MOSFET_BANK3-2
Added Net: Name=NetD11_MOSFET_BANK3_4
Added Pin To Net: NetName=NetD12_MOSFET_BANK1_4 Pin=D12_MOSFET_BANK1-4
Added Pin To Net: NetName=NetD12_MOSFET_BANK1_4 Pin=R75_MOSFET_BANK1-2
Added Net: Name=NetD12_MOSFET_BANK1_4
Added Pin To Net: NetName=NetD12_MOSFET_BANK2_4 Pin=D12_MOSFET_BANK2-4
Added Pin To Net: NetName=NetD12_MOSFET_BANK2_4 Pin=R75_MOSFET_BANK2-2
Added Net: Name=NetD12_MOSFET_BANK2_4
Added Pin To Net: NetName=NetD12_MOSFET_BANK3_4 Pin=D12_MOSFET_BANK3-4
Added Pin To Net: NetName=NetD12_MOSFET_BANK3_4 Pin=R75_MOSFET_BANK3-2
Added Net: Name=NetD12_MOSFET_BANK3_4
Added Pin To Net: NetName=NetD13_MOSFET_BANK1_4 Pin=D13_MOSFET_BANK1-4
Added Pin To Net: NetName=NetD13_MOSFET_BANK1_4 Pin=R95_MOSFET_BANK1-2
Added Net: Name=NetD13_MOSFET_BANK1_4
Added Pin To Net: NetName=NetD13_MOSFET_BANK2_4 Pin=D13_MOSFET_BANK2-4
Added Pin To Net: NetName=NetD13_MOSFET_BANK2_4 Pin=R95_MOSFET_BANK2-2
Added Net: Name=NetD13_MOSFET_BANK2_4
Added Pin To Net: NetName=NetD13_MOSFET_BANK3_4 Pin=D13_MOSFET_BANK3-4
Added Pin To Net: NetName=NetD13_MOSFET_BANK3_4 Pin=R95_MOSFET_BANK3-2
Added Net: Name=NetD13_MOSFET_BANK3_4
Added Pin To Net: NetName=NetQ16_2 Pin=Q16-2
Added Pin To Net: NetName=NetQ16_2 Pin=R27-1
Added Pin To Net: NetName=NetQ16_2 Pin=R96-2
Added Net: Name=NetQ16_2
Added Pin To Net: NetName=NetQ16_5 Pin=Q16-5
Added Pin To Net: NetName=NetQ16_5 Pin=R37-1
Added Pin To Net: NetName=NetQ16_5 Pin=R102-2
Added Net: Name=NetQ16_5
Added Member To Class: ClassName=STM32H730_PINOUT Member=Component C42 GRM155R71C104KA88D
Added Member To Class: ClassName=PWR_MGMT Member=Component Q15 SSM6N7002KFU,LF
Added Member To Class: ClassName=STM32H730_PINOUT Member=Component Q16 BSS84AKS,115
Added Member To Class: ClassName=PWR_MGMT Member=Component R63 ERJ3EKF1002V
Added Member To Class: ClassName=MOSFET_BANK1 Member=Component R65_MOSFET_BANK1 (R65) ERJ3EKF5100V
Added Member To Class: ClassName=MOSFET_BANK2 Member=Component R65_MOSFET_BANK2 (R65) ERJ3EKF5100V
Added Member To Class: ClassName=MOSFET_BANK3 Member=Component R65_MOSFET_BANK3 (R65) ERJ3EKF5100V
Added Member To Class: ClassName=MOSFET_BANK1 Member=Component R73_MOSFET_BANK1 (R73) ERJ3EKF5100V
Added Member To Class: ClassName=MOSFET_BANK2 Member=Component R73_MOSFET_BANK2 (R73) ERJ3EKF5100V
Added Member To Class: ClassName=MOSFET_BANK3 Member=Component R73_MOSFET_BANK3 (R73) ERJ3EKF5100V
Added Member To Class: ClassName=MOSFET_BANK1 Member=Component R75_MOSFET_BANK1 (R75) ERJ3EKF5100V
Added Member To Class: ClassName=MOSFET_BANK2 Member=Component R75_MOSFET_BANK2 (R75) ERJ3EKF5100V
Added Member To Class: ClassName=MOSFET_BANK3 Member=Component R75_MOSFET_BANK3 (R75) ERJ3EKF5100V
