Removed Member From Class: ClassName=MOSFET_BANK_0 Member=R41_MOSFET_BANK_0
Removed Member From Class: ClassName=MOSFET_BANK_1 Member=R41_MOSFET_BANK_1
Removed Member From Class: ClassName=MOSFET_BANK_2 Member=R41_MOSFET_BANK_2
Removed Member From Class: ClassName=MOSFET_BANK_3 Member=R41_MOSFET_BANK_3
Change Component Comment : Designator=R19_MOSFET_BANK_0 Old Comment=1k New Comment=10k
Change Component Comment : Designator=R19_MOSFET_BANK_1 Old Comment=1k New Comment=10k
Change Component Comment : Designator=R19_MOSFET_BANK_2 Old Comment=1k New Comment=10k
Change Component Comment : Designator=R19_MOSFET_BANK_3 Old Comment=1k New Comment=10k
Change Component Comment : Designator=R20_MOSFET_BANK_0 Old Comment=1k New Comment=10k
Change Component Comment : Designator=R20_MOSFET_BANK_1 Old Comment=1k New Comment=10k
Change Component Comment : Designator=R20_MOSFET_BANK_2 Old Comment=1k New Comment=10k
Change Component Comment : Designator=R20_MOSFET_BANK_3 Old Comment=1k New Comment=10k
Change Component Comment : Designator=R21_MOSFET_BANK_0 Old Comment=1k New Comment=10k
Change Component Comment : Designator=R21_MOSFET_BANK_1 Old Comment=1k New Comment=10k
Change Component Comment : Designator=R21_MOSFET_BANK_2 Old Comment=1k New Comment=10k
Change Component Comment : Designator=R21_MOSFET_BANK_3 Old Comment=1k New Comment=10k
Change Component Comment : Designator=R22_MOSFET_BANK_0 Old Comment=1k New Comment=10k
Change Component Comment : Designator=R22_MOSFET_BANK_1 Old Comment=1k New Comment=10k
Change Component Comment : Designator=R22_MOSFET_BANK_2 Old Comment=1k New Comment=10k
Change Component Comment : Designator=R22_MOSFET_BANK_3 Old Comment=1k New Comment=10k
Change Component Designator: OldDesignator=R13_MOSFET_BANK_0 NewDesignator=R14_MOSFET_BANK_0
Change Component Designator: OldDesignator=R17_MOSFET_BANK_2 NewDesignator=R18_MOSFET_BANK_2
Change Component Designator: OldDesignator=R17_MOSFET_BANK_3 NewDesignator=R18_MOSFET_BANK_3
Change Component Designator: OldDesignator=R18_MOSFET_BANK_0 NewDesignator=R19_MOSFET_BANK_0
Change Component Designator: OldDesignator=R18_MOSFET_BANK_1 NewDesignator=R19_MOSFET_BANK_1
Change Component Designator: OldDesignator=R18_MOSFET_BANK_2 NewDesignator=R19_MOSFET_BANK_2
Change Component Designator: OldDesignator=R18_MOSFET_BANK_3 NewDesignator=R19_MOSFET_BANK_3
Change Component Designator: OldDesignator=R19_MOSFET_BANK_0 NewDesignator=R20_MOSFET_BANK_0
Change Component Designator: OldDesignator=R19_MOSFET_BANK_1 NewDesignator=R20_MOSFET_BANK_1
Change Component Designator: OldDesignator=R19_MOSFET_BANK_2 NewDesignator=R20_MOSFET_BANK_2
Change Component Designator: OldDesignator=R19_MOSFET_BANK_3 NewDesignator=R20_MOSFET_BANK_3
Change Component Designator: OldDesignator=R20_MOSFET_BANK_0 NewDesignator=R21_MOSFET_BANK_0
Change Component Designator: OldDesignator=R20_MOSFET_BANK_1 NewDesignator=R21_MOSFET_BANK_1
Change Component Designator: OldDesignator=R20_MOSFET_BANK_2 NewDesignator=R21_MOSFET_BANK_2
Change Component Designator: OldDesignator=R20_MOSFET_BANK_3 NewDesignator=R21_MOSFET_BANK_3
Change Component Designator: OldDesignator=R21_MOSFET_BANK_0 NewDesignator=R22_MOSFET_BANK_0
Change Component Designator: OldDesignator=R21_MOSFET_BANK_1 NewDesignator=R22_MOSFET_BANK_1
Change Component Designator: OldDesignator=R21_MOSFET_BANK_2 NewDesignator=R22_MOSFET_BANK_2
Change Component Designator: OldDesignator=R21_MOSFET_BANK_3 NewDesignator=R22_MOSFET_BANK_3
Change Component Designator: OldDesignator=R22_MOSFET_BANK_0 NewDesignator=R23_MOSFET_BANK_0
Change Component Designator: OldDesignator=R22_MOSFET_BANK_1 NewDesignator=R23_MOSFET_BANK_1
Change Component Designator: OldDesignator=R22_MOSFET_BANK_2 NewDesignator=R23_MOSFET_BANK_2
Change Component Designator: OldDesignator=R22_MOSFET_BANK_3 NewDesignator=R23_MOSFET_BANK_3
Change Component Designator: OldDesignator=R23 NewDesignator=R28
Change Component Designator: OldDesignator=R24 NewDesignator=R29
Change Component Designator: OldDesignator=R25 NewDesignator=R30
Change Component Designator: OldDesignator=R26 NewDesignator=R31
Change Component Designator: OldDesignator=R27 NewDesignator=R32
Change Component Designator: OldDesignator=R28 NewDesignator=R33
Change Component Designator: OldDesignator=R29 NewDesignator=R34
Change Component Designator: OldDesignator=R30 NewDesignator=R35
Change Component Designator: OldDesignator=R31 NewDesignator=R36
Change Component Designator: OldDesignator=R32 NewDesignator=R37
Change Component Designator: OldDesignator=R33 NewDesignator=R38
Change Component Designator: OldDesignator=R34 NewDesignator=R39
Change Component Designator: OldDesignator=R35 NewDesignator=R40
Change Component Designator: OldDesignator=R36 NewDesignator=R41
Change Component Designator: OldDesignator=R37 NewDesignator=R42
Change Component Designator: OldDesignator=R38 NewDesignator=R43
Change Component Designator: OldDesignator=R39 NewDesignator=R44
Change Component Designator: OldDesignator=R40 NewDesignator=R45
Change Component Designator: OldDesignator=R41_MOSFET_BANK_0 NewDesignator=R13_MOSFET_BANK_0
Change Component Designator: OldDesignator=R41_MOSFET_BANK_1 NewDesignator=R13_MOSFET_BANK_1
Change Component Designator: OldDesignator=R41_MOSFET_BANK_2 NewDesignator=R13_MOSFET_BANK_2
Change Component Designator: OldDesignator=R41_MOSFET_BANK_3 NewDesignator=R13_MOSFET_BANK_3
Change Component Designator: OldDesignator=R42 NewDesignator=R46
Change Component Designator: OldDesignator=R43 NewDesignator=R47
Change Component Designator: OldDesignator=R44 NewDesignator=R48
Change Component Designator: OldDesignator=R45 NewDesignator=R49
Change Component Designator: OldDesignator=R46_12V_REG_0 NewDesignator=R50_12V_REG_0
Change Component Designator: OldDesignator=R46_12V_REG_1 NewDesignator=R50_12V_REG_1
Change Component Designator: OldDesignator=R47_12V_REG_0 NewDesignator=R51_12V_REG_0
Change Component Designator: OldDesignator=R47_12V_REG_1 NewDesignator=R51_12V_REG_1
Change Component Designator: OldDesignator=R48_12V_REG_0 NewDesignator=R52_12V_REG_0
Change Component Designator: OldDesignator=R48_12V_REG_1 NewDesignator=R52_12V_REG_1
Change Component Designator: OldDesignator=R49_12V_REG_0 NewDesignator=R53_12V_REG_0
Change Component Designator: OldDesignator=R49_12V_REG_1 NewDesignator=R53_12V_REG_1
Change Component Designator: OldDesignator=R50_12V_REG_0 NewDesignator=R54_12V_REG_0
Change Component Designator: OldDesignator=R50_12V_REG_1 NewDesignator=R54_12V_REG_1
Change Component Designator: OldDesignator=R51_12V_REG_0 NewDesignator=R55_12V_REG_0
Change Component Designator: OldDesignator=R51_12V_REG_1 NewDesignator=R55_12V_REG_1
Change Component Designator: OldDesignator=R52_BYPASS_0 NewDesignator=R56_BYPASS_0
Change Component Designator: OldDesignator=R52_BYPASS_1 NewDesignator=R56_BYPASS_1
Change Component Designator: OldDesignator=R52_BYPASS_2 NewDesignator=R56_BYPASS_2
Change Component Designator: OldDesignator=R52_BYPASS_3 NewDesignator=R56_BYPASS_3
Change Component Designator: OldDesignator=R53_BYPASS_0 NewDesignator=R57_BYPASS_0
Change Component Designator: OldDesignator=R53_BYPASS_1 NewDesignator=R57_BYPASS_1
Change Component Designator: OldDesignator=R53_BYPASS_2 NewDesignator=R57_BYPASS_2
Change Component Designator: OldDesignator=R53_BYPASS_3 NewDesignator=R57_BYPASS_3
Change Component Designator: OldDesignator=R54_BYPASS_0 NewDesignator=R58_BYPASS_0
Change Component Designator: OldDesignator=R54_BYPASS_1 NewDesignator=R58_BYPASS_1
Change Component Designator: OldDesignator=R54_BYPASS_2 NewDesignator=R58_BYPASS_2
Change Component Designator: OldDesignator=R54_BYPASS_3 NewDesignator=R58_BYPASS_3
Change Component Designator: OldDesignator=R55_BYPASS_0 NewDesignator=R59_BYPASS_0
Change Component Designator: OldDesignator=R55_BYPASS_1 NewDesignator=R59_BYPASS_1
Change Component Designator: OldDesignator=R55_BYPASS_2 NewDesignator=R59_BYPASS_2
Change Component Designator: OldDesignator=R55_BYPASS_3 NewDesignator=R59_BYPASS_3
Change Component Designator: OldDesignator=R56_BYPASS_0 NewDesignator=R60_BYPASS_0
Change Component Designator: OldDesignator=R56_BYPASS_1 NewDesignator=R60_BYPASS_1
Change Component Designator: OldDesignator=R56_BYPASS_2 NewDesignator=R60_BYPASS_2
Change Component Designator: OldDesignator=R56_BYPASS_3 NewDesignator=R60_BYPASS_3
Change Component Designator: OldDesignator=R57_BYPASS_0 NewDesignator=R61_BYPASS_0
Change Component Designator: OldDesignator=R57_BYPASS_1 NewDesignator=R61_BYPASS_1
Change Component Designator: OldDesignator=R57_BYPASS_2 NewDesignator=R61_BYPASS_2
Change Component Designator: OldDesignator=R57_BYPASS_3 NewDesignator=R61_BYPASS_3
Change Component Designator: OldDesignator=R58 NewDesignator=R62
Change Component Designator: OldDesignator=R59 NewDesignator=R63
Change Component Designator: OldDesignator=R60 NewDesignator=R64
Change Component Designator: OldDesignator=R61 NewDesignator=R65
Change Component Designator: OldDesignator=R62 NewDesignator=R66
Change Component Designator: OldDesignator=R63 NewDesignator=R67
Change Component Designator: OldDesignator=R64 NewDesignator=R68
Change Component Designator: OldDesignator=R65 NewDesignator=R69
Change Component Designator: OldDesignator=R66 NewDesignator=R70
Change Component Designator: OldDesignator=R67 NewDesignator=R71
Change Component Designator: OldDesignator=R68 NewDesignator=R72
Change Component Designator: OldDesignator=R69 NewDesignator=R73
Change Component Designator: OldDesignator=R70 NewDesignator=R74
Change Component Designator: OldDesignator=R71 NewDesignator=R75
Change Component Designator: OldDesignator=R72 NewDesignator=R76
Change Component Designator: OldDesignator=R73 NewDesignator=R77
Change Component Designator: OldDesignator=R74 NewDesignator=R78
Change Component Designator: OldDesignator=R75 NewDesignator=R79
Change Component Designator: OldDesignator=R76 NewDesignator=R80
Change Component Designator: OldDesignator=R77 NewDesignator=R81
Change Component Designator: OldDesignator=R78 NewDesignator=R82
Change Component Designator: OldDesignator=R79 NewDesignator=R83
Change Component Designator: OldDesignator=R80 NewDesignator=R84
Change Component Designator: OldDesignator=R81 NewDesignator=R85
Change Component Designator: OldDesignator=R82 NewDesignator=R86
Change Component Designator: OldDesignator=SW1 NewDesignator=SW3
Change Component Designator: OldDesignator=SW3 NewDesignator=SW1
Change Component Designator: OldDesignator=U1 NewDesignator=U10
Change Component Designator: OldDesignator=U2_MOSFET_BANK_0 NewDesignator=U1_MOSFET_BANK_0
Change Component Designator: OldDesignator=U2_MOSFET_BANK_1 NewDesignator=U1_MOSFET_BANK_1
Change Component Designator: OldDesignator=U2_MOSFET_BANK_2 NewDesignator=U1_MOSFET_BANK_2
Change Component Designator: OldDesignator=U2_MOSFET_BANK_3 NewDesignator=U1_MOSFET_BANK_3
Change Component Designator: OldDesignator=U3_MOSFET_BANK_0 NewDesignator=U2_MOSFET_BANK_0
Change Component Designator: OldDesignator=U3_MOSFET_BANK_1 NewDesignator=U2_MOSFET_BANK_1
Change Component Designator: OldDesignator=U3_MOSFET_BANK_2 NewDesignator=U2_MOSFET_BANK_2
Change Component Designator: OldDesignator=U3_MOSFET_BANK_3 NewDesignator=U2_MOSFET_BANK_3
Change Component Designator: OldDesignator=U6 NewDesignator=U7
Change Component Designator: OldDesignator=U7 NewDesignator=U8
Change Component Designator: OldDesignator=U8_MOSFET_BANK_0 NewDesignator=U3_MOSFET_BANK_0
Change Component Designator: OldDesignator=U8_MOSFET_BANK_1 NewDesignator=U3_MOSFET_BANK_1
Change Component Designator: OldDesignator=U8_MOSFET_BANK_2 NewDesignator=U3_MOSFET_BANK_2
Change Component Designator: OldDesignator=U8_MOSFET_BANK_3 NewDesignator=U3_MOSFET_BANK_3
Change Component Designator: OldDesignator=U9_MOSFET_BANK_0 NewDesignator=U6_MOSFET_BANK_0
Change Component Designator: OldDesignator=U9_MOSFET_BANK_1 NewDesignator=U6_MOSFET_BANK_1
Change Component Designator: OldDesignator=U9_MOSFET_BANK_2 NewDesignator=U6_MOSFET_BANK_2
Change Component Designator: OldDesignator=U9_MOSFET_BANK_3 NewDesignator=U6_MOSFET_BANK_3
Change Component Designator: OldDesignator=U10 NewDesignator=U9
Change component parameters: Designator = "R19_MOSFET_BANK_0" ("R19"); Footprint = "R0603B"; UniqueID = "\KZRFGMZR\FAVRAOCA" ("\KZRFGMZR\FAVRAOCA")
Change component parameters (AddParameter): Name = "Contact Finish"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "FIT"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Materials"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFR"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFR PN"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Min Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mounting Technology"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Note"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Rating"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RoHS Compliant"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Coefficient"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Type"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10k"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage Rating"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Weight"; Value = ""; VariantName = "[No Variations]"
Change component parameters: Designator = "R19_MOSFET_BANK_1" ("R19"); Footprint = "R0603B"; UniqueID = "\NYEWZATD\FAVRAOCA" ("\NYEWZATD\FAVRAOCA")
Change component parameters (AddParameter): Name = "Contact Finish"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "FIT"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Materials"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFR"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFR PN"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Min Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mounting Technology"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Note"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Rating"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RoHS Compliant"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Coefficient"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Type"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10k"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage Rating"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Weight"; Value = ""; VariantName = "[No Variations]"
Change component parameters: Designator = "R19_MOSFET_BANK_2" ("R19"); Footprint = "R0603B"; UniqueID = "\XKMLHVEU\FAVRAOCA" ("\XKMLHVEU\FAVRAOCA")
Change component parameters (AddParameter): Name = "Contact Finish"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "FIT"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Materials"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFR"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFR PN"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Min Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mounting Technology"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Note"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Rating"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RoHS Compliant"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Coefficient"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Type"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10k"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage Rating"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Weight"; Value = ""; VariantName = "[No Variations]"
Change component parameters: Designator = "R19_MOSFET_BANK_3" ("R19"); Footprint = "R0603B"; UniqueID = "\SMEOKXSZ\FAVRAOCA" ("\SMEOKXSZ\FAVRAOCA")
Change component parameters (AddParameter): Name = "Contact Finish"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "FIT"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Materials"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFR"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFR PN"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Min Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mounting Technology"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Note"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Rating"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RoHS Compliant"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Coefficient"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Type"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10k"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage Rating"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Weight"; Value = ""; VariantName = "[No Variations]"
Change component parameters: Designator = "R20_MOSFET_BANK_0" ("R20"); Footprint = "R0603B"; UniqueID = "\KZRFGMZR\QNCPYPFE" ("\KZRFGMZR\QNCPYPFE")
Change component parameters (AddParameter): Name = "Contact Finish"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "FIT"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Materials"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFR"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFR PN"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Min Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mounting Technology"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Note"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Rating"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RoHS Compliant"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Coefficient"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Type"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10k"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage Rating"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Weight"; Value = ""; VariantName = "[No Variations]"
Change component parameters: Designator = "R20_MOSFET_BANK_1" ("R20"); Footprint = "R0603B"; UniqueID = "\NYEWZATD\QNCPYPFE" ("\NYEWZATD\QNCPYPFE")
Change component parameters (AddParameter): Name = "Contact Finish"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "FIT"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Materials"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFR"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFR PN"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Min Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mounting Technology"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Note"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Rating"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RoHS Compliant"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Coefficient"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Type"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10k"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage Rating"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Weight"; Value = ""; VariantName = "[No Variations]"
Change component parameters: Designator = "R20_MOSFET_BANK_2" ("R20"); Footprint = "R0603B"; UniqueID = "\XKMLHVEU\QNCPYPFE" ("\XKMLHVEU\QNCPYPFE")
Change component parameters (AddParameter): Name = "Contact Finish"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "FIT"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Materials"; Value = ""; VariantName = "[No Variations]"
